path	line	policy	family	issue	rationale	ccall_site
base/filesystem.jl	360	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:futimes, Cint, (Cint, Ptr{Cvoid}), fd(f), C_NULL)
base/filesystem.jl	391	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_fs_access, Cint, (Cstring, Cint), path, X_OK) == 0
base/filesystem.jl	418	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_fs_access, Cint, (Cstring, Cint), path, R_OK) == 0
base/filesystem.jl	445	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_fs_access, Cint, (Cstring, Cint), path, W_OK) == 0
base/file.jl	56	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	rc = ccall(:uv_cwd, Cint, (Ptr{UInt8}, Ptr{Csize_t}), buf, sz)
base/file.jl	90	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_chdir, Cint, (Cstring,), dir)
base/file.jl	108	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	fd = ccall(:open, Int32, (Cstring, Int32, UInt32...), :., 0)
base/file.jl	114	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	systemerror(:fchdir, ccall(:fchdir, Int32, (Int32,), fd) != 0)
base/file.jl	115	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	systemerror(:close, ccall(:close, Int32, (Int32,), fd) != 0)
base/file.jl	180	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:uv_fs_mkdir, Cint,
base/file.jl	314	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:uv_fs_rmdir, Cint, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Ptr{Cvoid}), C_NULL, req, path, C_NULL)
base/file.jl	566	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	rc = ccall(:uv_os_tmpdir, Cint, (Ptr{UInt8}, Ptr{Csize_t}), buf, sz)
base/file.jl	767	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	uunique = ccall(:GetTempFileNameW, stdcall, UInt32,
base/file.jl	788	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	p = ccall(:mkstemp, Int32, (Cstring,), b) # modifies b
base/file.jl	879	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:uv_fs_mkdtemp, Cint,
base/file.jl	886	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	path = unsafe_string(ccall(:jl_uv_fs_t_path, Cstring, (Ptr{Cvoid},), req))
base/file.jl	1110	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_fs_scandir, Int32, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Cint, Ptr{Cvoid}),
base/file.jl	1117	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	while Base.UV_EOF != ccall(:uv_fs_scandir_next, Cint, (Ptr{Cvoid}, Ptr{uv_dirent_t}), req, ent)
base/file.jl	1230	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	err = ccall(:jl_fs_unlink, Int32, (Cstring,), p)
base/file.jl	1262	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	err = ccall(:jl_fs_rename, Int32, (Cstring, Cstring), oldpath, newpath)
base/file.jl	1306	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	err = ccall(:jl_fs_hardlink, Int32, (Cstring, Cstring), src, dst)
base/file.jl	1375	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	err = ccall(:jl_fs_symlink, Int32, (Cstring, Cstring, Cint), target, link, flags)
base/file.jl	1398	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:uv_fs_readlink, Int32,
base/file.jl	1406	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	tgt = unsafe_string(ccall(:jl_uv_fs_t_ptr, Cstring, (Ptr{Cvoid},), req))
base/file.jl	1428	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	err = ccall(:jl_fs_chmod, Int32, (Cstring, Cint), path, mode)
base/file.jl	1448	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	err = ccall(:jl_fs_chown, Int32, (Cstring, Cint, Cint), path, owner, group)
base/file.jl	1499	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_fs_statfs, Cint, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Ptr{Cvoid}),
base/file.jl	1502	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	statfs_ptr = ccall(:jl_uv_fs_t_ptr, Ptr{Nothing}, (Ptr{Cvoid},), req)
base/flparse.jl	13	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_fl_parse, Any, (Ptr{UInt8}, Csize_t, Any, Csize_t, Csize_t, Any),
base/gcutils.jl	66	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_safe_printf, Cvoid, (Cstring, Cstring), "Finalizing %s.", repr(x))
base/gcutils.jl	92	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_add_ptr_finalizer, Cvoid, (Ptr{Cvoid}, Any, Ptr{Cvoid}),
base/gcutils.jl	102	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	finalize(@nospecialize(o)) = ccall(:jl_finalize_th, Cvoid, (Any, Any,),
base/gcutils.jl	134	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_collect, Cvoid, (Cint,), full ? GC_FULL : GC_INCREMENTAL)
base/gcutils.jl	146	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	enable(on::Bool) = ccall(:jl_gc_enable, Int32, (Int32,), on) != 0
base/gcutils.jl	159	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_enable_finalizers_internal, Cvoid, ())
base/gcutils.jl	161	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_run_pending_finalizers, Cvoid, (Ptr{Cvoid},), C_NULL)
base/gcutils.jl	166	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_disable_finalizers_internal, Cvoid, ())
base/gcutils.jl	183	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_gc_is_in_finalizer, Int8, ()) > 0
base/gcutils.jl	264	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	safepoint() = ccall(:jl_gc_safepoint, Cvoid, ())
base/gcutils.jl	272	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_enable_gc_logging, Cvoid, (Cint,), on)
base/gcutils.jl	281	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_is_gc_logging_enabled, Cint, ()) != 0
base/gcutils.jl	291	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	unsafe_string(ccall(:jl_gc_active_impl, Ptr{UInt8}, ()))
base/genericmemory.jl	129	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_genericmemory_copyto, Cvoid, (Any, Ptr{Cvoid}, Any, Ptr{Cvoid}, Int), dest.mem, dest.ptr_or_offset, src.mem, src.ptr_or_offset, Int(n))
base/gmp.jl	117	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmp_set_memory_functions, libgmp), Cvoid,
base/gmp.jl	129	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmp_set_alloc_overflow_function, libgmp), Cvoid,
base/gmp.jl	156	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	init!(x::BigInt) = (ccall((:__gmpz_init, libgmp), Cvoid, (mpz_t,), x); x)
base/gmp.jl	157	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	init2!(x::BigInt, a) = (ccall((:__gmpz_init2, libgmp), Cvoid, (mpz_t, bitcnt_t), x, a); x)
base/gmp.jl	159	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	realloc2!(x, a) = (ccall((:__gmpz_realloc2, libgmp), Cvoid, (mpz_t, bitcnt_t), x, a); x)
base/gmp.jl	162	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	sizeinbase(a::BigInt, b) = Int(ccall((:__gmpz_sizeinbase, libgmp), Csize_t, (mpz_t, Cint), a, b))
base/gmp.jl	171	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	$op!(x::BigInt, a::BigInt, b::BigInt) = (ccall($(gmpz(op)), Cvoid, (mpz_t, mpz_t, mpz_t), x, a, b); x)
base/gmp.jl	178	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpz_invert, libgmp), Cint, (mpz_t, mpz_t, mpz_t), x, a, b)
base/gmp.jl	185	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	$op!(x::BigInt, a::BigInt, b) = (ccall($(gmpz(op)), Cvoid, (mpz_t, mpz_t, Culong), x, a, b); x)
base/gmp.jl	191	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ui_sub!(x::BigInt, a, b::BigInt) = (ccall((:__gmpz_ui_sub, libgmp), Cvoid, (mpz_t, Culong, mpz_t), x, a, b); x)
base/gmp.jl	197	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	@eval $op(a::BigInt, b) = Int(signed(ccall($(gmpz(op)), Culong, (mpz_t, Culong), a, b)))
base/gmp.jl	200	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	mul_si!(x::BigInt, a::BigInt, b) = (ccall((:__gmpz_mul_si, libgmp), Cvoid, (mpz_t, mpz_t, Clong), x, a, b); x)
base/gmp.jl	207	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	$op!(x::BigInt, a::BigInt) = (ccall($(gmpz(op)), Cvoid, (mpz_t, mpz_t), x, a); x)
base/gmp.jl	217	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	$op!(x::BigInt, a) = (ccall($(gmpz(op)), Cvoid, (mpz_t, $T), x, a); x)
base/gmp.jl	222	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	popcount(a::BigInt) = Int(signed(ccall((:__gmpz_popcount, libgmp), Culong, (mpz_t,), a)))
base/gmp.jl	224	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	mpn_popcount(d::Ptr{Limb}, s::Integer) = Int(ccall((:__gmpn_popcount, libgmp), Culong, (Ptr{Limb}, Csize_t), d, s))
base/gmp.jl	228	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpz_tdiv_qr, libgmp), Cvoid, (mpz_t, mpz_t, mpz_t, mpz_t), x, y, a, b)
base/gmp.jl	234	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	(ccall((:__gmpz_powm, libgmp), Cvoid, (mpz_t, mpz_t, mpz_t, mpz_t), x, a, b, c); x)
base/gmp.jl	239	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpz_gcdext, libgmp), Cvoid, (mpz_t, mpz_t, mpz_t, mpz_t, mpz_t), x, y, z, a, b)
base/gmp.jl	244	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	cmp(a::BigInt, b::BigInt) = Int(ccall((:__gmpz_cmp, libgmp), Cint, (mpz_t, mpz_t), a, b))
base/gmp.jl	245	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	cmp_si(a::BigInt, b) = Int(ccall((:__gmpz_cmp_si, libgmp), Cint, (mpz_t, Clong), a, b))
base/gmp.jl	246	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	cmp_ui(a::BigInt, b) = Int(ccall((:__gmpz_cmp_ui, libgmp), Cint, (mpz_t, Culong), a, b))
base/gmp.jl	247	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	cmp_d(a::BigInt, b) = Int(ccall((:__gmpz_cmp_d, libgmp), Cint, (mpz_t, Cdouble), a, b))
base/gmp.jl	249	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	mpn_cmp(a::Ptr{Limb}, b::Ptr{Limb}, c) = ccall((:__gmpn_cmp, libgmp), Cint, (Ptr{Limb}, Ptr{Limb}, Clong), a, b, c)
base/gmp.jl	252	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	get_str!(x, a, b::BigInt) = (ccall((:__gmpz_get_str,libgmp), Ptr{Cchar}, (Ptr{Cchar}, Cint, mpz_t), x, a, b); x)
base/gmp.jl	253	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	set_str!(x::BigInt, a, b) = Int(ccall((:__gmpz_set_str, libgmp), Cint, (mpz_t, Ptr{UInt8}, Cint), x, a, b))
base/gmp.jl	254	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	get_d(a::BigInt) = ccall((:__gmpz_get_d, libgmp), Cdouble, (mpz_t,), a)
base/gmp.jl	261	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpz_export, libgmp), Ptr{T}, (Ptr{T}, Ref{Csize_t}, Cint, Csize_t, Cint, Csize_t, mpz_t),
base/gmp.jl	267	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	limbs_write!(x::BigInt, a) = ccall((:__gmpz_limbs_write, libgmp), Ptr{Limb}, (mpz_t, Clong), x, a)
base/gmp.jl	268	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	limbs_finish!(x::BigInt, a) = ccall((:__gmpz_limbs_finish, libgmp), Cvoid, (mpz_t, Clong), x, a)
base/gmp.jl	270	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	setbit!(x, a) = (ccall((:__gmpz_setbit, libgmp), Cvoid, (mpz_t, bitcnt_t), x, a); x)
base/gmp.jl	271	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	tstbit(a::BigInt, b) = ccall((:__gmpz_tstbit, libgmp), Cint, (mpz_t, bitcnt_t), a, b) % Bool
base/gmp.jl	960	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_canonicalize, libgmp), Cvoid, (mpq_t,), xq)
base/gmp.jl	967	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_set, libgmp), Cvoid, (mpq_t, mpq_t), zq, _MPQ(x))
base/gmp.jl	973	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_set_z, libgmp), Cvoid, (mpq_t, MPZ.mpz_t), zq, x)
base/gmp.jl	989	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall($(gmpq(op)), Cvoid, (mpq_t, $T1, $T2), zq, a, b)
base/gmp.jl	1005	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_add, libgmp), Cvoid,
base/gmp.jl	1019	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_sub, libgmp), Cvoid,
base/gmp.jl	1032	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_mul, libgmp), Cvoid,
base/gmp.jl	1053	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	ccall((:__gmpq_div, libgmp), Cvoid,
base/gmp.jl	1067	A	gmp-bigint	#9570	Current policy is pure-Rust BigInt implementation; no GMP dynamic/native boundary.	Int(ccall((:__gmpq_cmp, libgmp), Cint, (mpq_t, mpq_t), _MPQ(x), _MPQ(y)))
base/hashing.jl	32	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	@noinline _jl_type_hash(T::Type) = @assume_effects :total ccall(:jl_type_hash, UInt, (Any,), T)
base/hashing.jl	200	A	string-memory	#9570	Memory/string primitives must be VM-owned or pure-Rust helpers, not arbitrary native calls.	ccall(memhash, UInt, (Ptr{UInt8}, Csize_t, UInt32), s, sizeof(s), h % UInt32) + h
base/iddict.jl	62	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	d.ht = ccall(:jl_idtable_rehash, Memory{Any}, (Any, Csize_t), d.ht, newsz)
base/iddict.jl	86	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	d.ht = ccall(:jl_eqtable_put, Memory{Any}, (Any, Any, Any, Ptr{Cint}), d.ht, key, val, inserted)
base/iddict.jl	92	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	val = ccall(:jl_eqtable_get, Any, (Any, Any, Any), d.ht, key, default)
base/iddict.jl	97	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	val = ccall(:jl_eqtable_get, Any, (Any, Any, Any), d.ht, key, secret_table_token)
base/iddict.jl	104	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	val = ccall(:jl_eqtable_pop, Any, (Any, Any, Any, Ptr{Cint}), d.ht, key, default, found)
base/iddict.jl	136	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	_oidd_nextind(a, i) = reinterpret(Int, ccall(:jl_eqtable_nextind, Csize_t, (Any, Csize_t), a, i))
base/iddict.jl	149	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	val = ccall(:jl_eqtable_get, Any, (Any, Any, Any), d.ht, key, secret_table_token)
base/iddict.jl	160	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	val = ccall(:jl_eqtable_get, Any, (Any, Any, Any), d.ht, key, secret_table_token)
base/iddict.jl	169	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	val = ccall(:jl_eqtable_get, Any, (Any, Any, Any), d.ht, key, secret_table_token)
base/idset.jl	44	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	haskey(s::IdSet, @nospecialize(key)) = ccall(:jl_idset_peek_bp, Int, (Any, Any, Any), s.list, s.idxs, key) != -1
